recnum,person_id,fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,was_frisked
,30770758967,FC22000028,2022-01-04 20:35:00.0000000,Male,Black,33,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,30770845175,FC22000029,2022-01-04 20:39:00.0000000,Male,Other,41,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,30770845175,FC22000029,2022-01-04 20:39:00.0000000,Male,Other,41,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,30770852604,FC22000029,2022-01-04 20:39:00.0000000,Male,Black,34,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,30770857283,FC22000029,2022-01-04 20:39:00.0000000,Male,Black,60,Unknown,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,30777006338,FC22000037,2022-01-04 22:15:00.0000000,Male,Black,27,Thin,Short,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,30776775972,FC22000036,2022-01-05 00:00:00.0000000,Female,White,24,NULL,NULL,NULL,NULL,,0,MA,Class D,0
,30773487277,FC22000031,2022-01-05 08:25:00.0000000,Male,White,39,Thin,Short,Light Brown,Not of Hispanic Origin,,0,MA,Class D,1
,30773473151,FC22000031,2022-01-05 08:25:00.0000000,Male,Unknown,42,NULL,NULL,NULL,NULL,,0,NULL,,NULL
,30773474787,FC22000030,2022-01-05 08:40:00.0000000,Male,Black,39,Muscular,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,30773909547,FC22000032,2022-01-05 10:00:00.0000000,Male,Asian,50,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,30775823159,FC22000035,2022-01-05 10:34:00.0000000,Male,White,59,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,30775823926,FC22000035,2022-01-05 10:34:00.0000000,Male,White,36,Medium,Short,Medium,Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,30778462161,FC22000039,2022-01-05 20:50:00.0000000,Male,Black,32,NULL,NULL,NULL,Not of Hispanic Origin,,0,IL,ID Only - Never had Personal Driver License,1
,30778004764,FC22000038,2022-01-05 21:26:00.0000000,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,30781016087,FC22000040,2022-01-06 00:00:00.0000000,Male,White,40,Unknown,NULL,NULL,Hispanic Origin,,0,MA,,1
,30781288092,FC22000041,2022-01-06 03:30:00.0000000,Female,White,44,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,30781290758,FC22000041,2022-01-06 03:30:00.0000000,Female,White,35,Thin,Wavy,NULL,Not of Hispanic Origin,,0,MA,,0
,30781296204,FC22000041,2022-01-06 03:30:00.0000000,Female,White,27,NULL,NULL,NULL,NULL,,0,MA,,0
,30781299092,FC22000041,2022-01-06 03:30:00.0000000,Male,Black,26,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,30781791497,FC22000042,2022-01-06 05:00:00.0000000,Male,White,46,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,30783406894,FC22000043,2022-01-06 12:00:00.0000000,Male,Black,53,Medium,Bald or Balding,Medium Brown,NULL,,0,MA,Class D,0
,30794235840,FC22000044,2022-01-06 12:55:00.0000000,Male,Black,20,Thin,Afro,Medium,NULL,,0,MA,,1
,30824015845,FC22000051,2022-01-06 15:40:00.0000000,Male,Black,29,Medium,Short,Medium,NULL,,0,MA,,1
,30824021508,FC22000051,2022-01-06 15:40:00.0000000,Female,Black,24,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,30819549404,FC22000045,2022-01-06 21:54:00.0000000,Male,Black,24,Medium,NULL,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,30819972666,FC22000046,2022-01-06 23:06:00.0000000,Male,White,22,Thin,Straight,Light,Hispanic Origin,,0,MA,Class D,0
,30819975498,FC22000046,2022-01-06 23:06:00.0000000,Male,NULL,16,NULL,NULL,NULL,NULL,,0,NULL,,0
,30822983405,FC22000048,2022-01-07 00:28:00.0000000,Male,Black,23,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,30822984208,FC22000048,2022-01-07 00:28:00.0000000,Female,Black,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,0
,30822848557,FC22000047,2022-01-07 01:00:00.0000000,Male,White,19,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,30822850219,FC22000047,2022-01-07 01:00:00.0000000,Female,White,19,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,30823043288,FC22000049,2022-01-07 02:11:00.0000000,Male,Black,47,Medium,Short,Dark Brown,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,30823043931,FC22000049,2022-01-07 02:11:00.0000000,Female,White,38,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,30823044892,FC22000049,2022-01-07 02:11:00.0000000,Female,Black,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,0
,30823680518,FC22000050,2022-01-07 08:00:00.0000000,Female,White,56,Thin,Straight,Light,Not of Hispanic Origin,,0,MA,,0
,30823680518,FC22000050,2022-01-07 08:00:00.0000000,Female,White,56,Thin,Straight,Light,Not of Hispanic Origin,,0,MA,,NULL
,30824852618,FC22000053,2022-01-07 09:00:00.0000000,Female,Other,29,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,30842554355,FC22000052,2022-01-07 10:30:00.0000000,Male,White,33,Thin,Bald or Balding,Light,Not of Hispanic Origin,,0,MA,,1
,30826151995,FC22000054,2022-01-07 13:28:00.0000000,Male,White,37,Heavy,NULL,NULL,Hispanic Origin,,0,MA,,1
,30826585846,FC22000055,2022-01-07 14:48:00.0000000,Male,White,37,Thin,NULL,Medium,Unknown,,0,MA,Class D,0
,30852201494,FC22000056,2022-01-07 17:50:00.0000000,Male,Black,20,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Instruction Permit,0
,30866742947,FC22000057,2022-01-07 18:50:00.0000000,Male,Black,17,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,30914926070,FC22000059,2022-01-08 01:35:00.0000000,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,30903712457,FC22000058,2022-01-08 02:09:00.0000000,Male,Black,27,Thin,NULL,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,30903788682,FC22000058,2022-01-08 02:09:00.0000000,Male,Black,24,Heavy,Braided,Dark Brown,NULL,,0,MA,,0
,30984739755,FC22000060,2022-01-08 11:45:00.0000000,Male,Black,39,Stocky,NULL,NULL,Hispanic Origin,,0,MA,,0
,31007893487,FC22000061,2022-01-08 12:23:00.0000000,Male,Black,17,Thin,Braided,Light Brown,Not of Hispanic Origin,,0,MA,,1
,31008059799,FC22000061,2022-01-08 12:23:00.0000000,Male,Black,18,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,31037095824,FC22000062,2022-01-08 18:30:00.0000000,Male,White,31,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31040294953,FC22000066,2022-01-08 20:14:00.0000000,Male,Black,19,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,31040299964,FC22000066,2022-01-08 20:14:00.0000000,Male,Black,21,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,31040301137,FC22000066,2022-01-08 20:14:00.0000000,Male,Black,20,NULL,NULL,NULL,NULL,,0,MA,,1
,31040302222,FC22000066,2022-01-08 20:14:00.0000000,Male,Black,18,Thin,Afro,Dark,Unknown,,0,MA,Class D,1
,31040302926,FC22000066,2022-01-08 20:14:00.0000000,Male,Black,19,NULL,NULL,NULL,Hispanic Origin,,0,MA,None,1
,31039032223,FC22000064,2022-01-09 00:00:00.0000000,Male,Black,21,Medium,NULL,Light Brown,Not of Hispanic Origin,,0,MA,Class D,0
,31039032997,FC22000064,2022-01-09 00:00:00.0000000,Male,Black,22,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31039180657,FC22000065,2022-01-09 01:50:00.0000000,Male,Black,25,Heavy,Unknown,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,31039007093,FC22000063,2022-01-09 02:24:00.0000000,Female,Black,27,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31042397258,FC22000067,2022-01-09 17:43:00.0000000,Male,Black,25,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31065618919,FC22000073,2022-01-09 22:51:00.0000000,Male,Black,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,31063309003,FC22000069,2022-01-09 23:07:00.0000000,Male,Black,16,Medium,Corn Rows,Dark Brown,Not of Hispanic Origin,,0,MA,,NULL
,31063309003,FC22000069,2022-01-09 23:07:00.0000000,Male,Black,16,Medium,Corn Rows,Dark Brown,Not of Hispanic Origin,,0,MA,,1
,31063314502,FC22000069,2022-01-09 23:07:00.0000000,Male,Black,41,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31066348287,FC22000076,2022-01-10 00:00:00.0000000,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31061800649,FC22000068,2022-01-10 01:35:00.0000000,Male,Black,24,Thin,Short,Medium Brown,Hispanic Origin,,0,MA,Instruction Permit,1
,31063363948,FC22000070,2022-01-10 05:49:00.0000000,Male,Black,22,Thin,Afro,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,31063364791,FC22000070,2022-01-10 05:49:00.0000000,Female,Black,16,Medium,Braided,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,31064493729,FC22000071,2022-01-10 08:43:00.0000000,Male,White,49,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31065742042,FC22000074,2022-01-10 13:01:00.0000000,Male,White,56,NULL,NULL,NULL,NULL,,0,NULL,,NULL
,31065744083,FC22000074,2022-01-10 13:01:00.0000000,Male,White,45,Medium,Bald or Balding,Light,NULL,,0,MA,,1
,31608364523,FC22000524,2022-01-10 14:03:00.0000000,Male,White,57,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,31608375994,FC22000524,2022-01-10 14:03:00.0000000,Male,Unknown,30,NULL,NULL,NULL,NULL,,0,RI,Other: 10,NULL
,31608375994,FC22000524,2022-01-10 14:03:00.0000000,Male,Unknown,30,NULL,NULL,NULL,NULL,,0,RI,Other: 10,1
,31066193104,FC22000075,2022-01-10 14:07:00.0000000,Male,Other,15,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,31066216711,FC22000075,2022-01-10 14:07:00.0000000,Male,NULL,16,NULL,NULL,NULL,NULL,,0,NULL,,1
,31066251112,FC22000075,2022-01-10 14:07:00.0000000,Male,NULL,15,NULL,NULL,NULL,NULL,,0,NULL,,1
,31067473836,FC22000077,2022-01-10 18:00:00.0000000,Female,White,41,Thin,Curly,Light,NULL,,0,MA,,0
,31071383091,FC22000078,2022-01-10 19:02:00.0000000,Female,White,29,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31078055624,FC22000079,2022-01-10 20:45:00.0000000,Male,White,37,Thin,NULL,Medium,Unknown,,0,MA,Class D,0
,31090447686,FC22000081,2022-01-10 21:00:00.0000000,Male,Black,22,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,31090456136,FC22000081,2022-01-10 21:00:00.0000000,Male,Black,24,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,31090458222,FC22000081,2022-01-10 21:00:00.0000000,Male,Black,26,NULL,NULL,NULL,Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,31082662991,FC22000080,2022-01-10 21:20:00.0000000,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,31082812735,FC22000080,2022-01-10 21:20:00.0000000,Male,Black,24,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,31082966504,FC22000080,2022-01-10 21:20:00.0000000,Female,Black,21,Thin,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,31083352473,FC22000080,2022-01-10 21:20:00.0000000,Male,White,20,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,31091425783,FC22000082,2022-01-10 22:45:00.0000000,Male,White,23,Thin,Straight,Light,NULL,,0,MA,,1
,31091425858,FC22000082,2022-01-10 22:45:00.0000000,Male,Black,22,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,31113243767,FC22000098,2022-01-11 02:00:00.0000000,Male,White,NULL,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,31092165410,FC22000083,2022-01-11 06:55:00.0000000,Male,White,53,Medium,NULL,NULL,Hispanic Origin,,0,MA,,0
,31095001294,FC22000084,2022-01-11 10:34:00.0000000,Female,White,21,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,31096918930,FC22000085,2022-01-11 11:50:00.0000000,Male,Black,63,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31097247561,FC22000085,2022-01-11 11:50:00.0000000,Male,Black,48,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31108953907,FC22000087,2022-01-11 15:13:00.0000000,Male,Other,19,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,31108957260,FC22000087,2022-01-11 15:13:00.0000000,Male,White,18,Thin,NULL,Dark Brown,NULL,,0,MA,,0
,31111494450,FC22000092,2022-01-11 15:22:00.0000000,Male,Black,42,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,31111503017,FC22000092,2022-01-11 15:22:00.0000000,Male,Black,48,Medium,Short,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,31109808971,FC22000089,2022-01-11 15:30:00.0000000,Male,Black,25,Unknown,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,31108502917,FC22000086,2022-01-11 15:30:00.0000000,Male,White,36,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,None,1
,31109231585,FC22000088,2022-01-11 16:44:00.0000000,Female,White,37,Medium,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,31109244111,FC22000088,2022-01-11 16:44:00.0000000,Male,White,42,Thin,Unkempt,Medium,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,31110728002,FC22000090,2022-01-11 18:30:00.0000000,Male,Black,23,Thin,Wavy,Light Brown,Hispanic Origin,,0,MA,Class D,0
,31110852865,FC22000090,2022-01-11 18:30:00.0000000,Female,Black,48,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,31111735938,FC22000093,2022-01-11 18:35:00.0000000,Male,Black,19,Medium,Wavy,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,31112567030,FC22000096,2022-01-11 20:00:00.0000000,Male,White,38,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,31112428090,FC22000094,2022-01-11 20:50:00.0000000,Male,Black,55,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31112499434,FC22000095,2022-01-11 21:07:00.0000000,Male,White,26,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,31112509808,FC22000095,2022-01-11 21:07:00.0000000,Male,Other,27,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,31113010802,FC22000097,2022-01-11 23:30:00.0000000,Male,White,28,Thin,Braided,Light,Hispanic Origin,,0,MA,Class D,1
,31113017270,FC22000097,2022-01-11 23:30:00.0000000,Male,Black,21,Medium,Braided,Medium,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,31113020566,FC22000097,2022-01-11 23:30:00.0000000,Male,White,21,Thin,NULL,NULL,Hispanic Origin,,0,MA,,NULL
,31113315530,FC22000099,2022-01-11 23:40:00.0000000,Male,White,31,Heavy,Receding or Slightly Receding,Light,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,31114093332,FC22000100,2022-01-12 00:37:00.0000000,Male,Unknown,30,NULL,NULL,NULL,NULL,,0,NULL,,NULL
,31114097138,FC22000100,2022-01-12 00:37:00.0000000,Male,White,48,Heavy,Short,Light,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,31115720044,FC22000102,2022-01-12 08:30:00.0000000,Male,White,36,Thin,NULL,Light,Not of Hispanic Origin,,0,MA,Class D,0
,31115411331,FC22000101,2022-01-12 09:15:00.0000000,Male,Black,30,Medium,Braided,Medium Brown,Unknown,,0,MA,Class D,1
,31115413385,FC22000101,2022-01-12 09:15:00.0000000,Female,Black,23,NULL,NULL,NULL,NULL,,0,NULL,,0
,31116029991,FC22000103,2022-01-12 10:04:00.0000000,Male,Black,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,0
,31117034774,FC22000104,2022-01-12 11:50:00.0000000,Male,White,18,Thin,Dreadlocks,Light,Hispanic Origin,,0,MA,,1
,31117035883,FC22000104,2022-01-12 11:50:00.0000000,Male,Black,16,Thin,Dreadlocks,Light Brown,NULL,,0,MA,,1
,31117058654,FC22000104,2022-01-12 11:50:00.0000000,Male,Unknown,17,NULL,NULL,NULL,Hispanic Origin,,0,MA,Instruction Permit,1
,31117059365,FC22000104,2022-01-12 11:50:00.0000000,Male,Black,15,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,31122222793,FC22000111,2022-01-12 18:15:00.0000000,Male,Black,28,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31119461954,FC22000105,2022-01-12 18:25:00.0000000,Male,Black,40,Medium,Dreadlocks,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,31120421251,FC22000108,2022-01-12 18:52:00.0000000,Male,Unknown,15,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,31120427603,FC22000108,2022-01-12 18:52:00.0000000,Male,Black,14,Thin,NULL,Dark,Hispanic Origin,,0,MA,,1
,31120444726,FC22000108,2022-01-12 18:52:00.0000000,Male,Other,15,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,31120367268,FC22000107,2022-01-12 20:15:00.0000000,Male,Black,32,Thin,Bald or Balding,Medium Brown,NULL,,0,MA,,0
,31120788401,FC22000109,2022-01-12 21:00:00.0000000,Male,White,56,Thin,NULL,Light,Not of Hispanic Origin,,0,MA,,0
,31138684239,FC22000122,2022-01-12 21:24:00.0000000,Male,Black,48,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,31121801522,FC22000110,2022-01-12 22:10:00.0000000,Female,White,35,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31121807306,FC22000110,2022-01-12 22:10:00.0000000,Male,White,59,Medium,Short,Light,Not of Hispanic Origin,,0,MA,Other: revoked,0
,31121808906,FC22000110,2022-01-12 22:10:00.0000000,Male,Black,51,Medium,Short,Dark,Unknown,,0,MA,,0
,31128781496,FC22000114,2022-01-13 00:00:00.0000000,Female,NULL,32,NULL,NULL,NULL,NULL,,0,NULL,,0
,31125594092,FC22000112,2022-01-13 00:41:00.0000000,Male,White,29,Thin,Shaved Head,Light,Not of Hispanic Origin,,0,MA,Class D,0
,31125626507,FC22000112,2022-01-13 00:41:00.0000000,Male,White,47,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,31125571893,FC22000113,2022-01-13 00:49:00.0000000,Male,Black,24,NULL,NULL,NULL,NULL,,0,NULL,,1
,31129014956,FC22000116,2022-01-13 09:35:00.0000000,Male,Asian,21,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,31179452232,FC22000133,2022-01-13 10:00:00.0000000,Male,Black,43,Medium,NULL,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,31129200767,FC22000117,2022-01-13 10:30:00.0000000,Male,White,55,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,31129209112,FC22000117,2022-01-13 10:30:00.0000000,Male,White,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,31129683376,FC22000118,2022-01-13 10:30:00.0000000,Female,White,31,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,31134090421,FC22000120,2022-01-13 11:30:00.0000000,Male,Black,42,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31160467512,FC22000127,2022-01-13 12:00:00.0000000,Male,Asian,42,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,31130234668,FC22000119,2022-01-13 12:20:00.0000000,Male,Black,33,NULL,NULL,NULL,NULL,,0,NULL,,1
,31136969453,FC22000121,2022-01-13 14:45:00.0000000,Male,Black,18,Thin,Short,Light,Not of Hispanic Origin,,0,MA,,0
,31139678007,FC22000123,2022-01-13 15:25:00.0000000,Male,Black,37,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31143625839,FC22000124,2022-01-13 16:00:00.0000000,Male,White,58,NULL,NULL,NULL,Unknown,,0,NULL,,0
,31167397975,FC22000129,2022-01-13 16:14:00.0000000,Male,Black,26,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31167564866,FC22000129,2022-01-13 16:14:00.0000000,Female,Unknown,34,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,31152638025,FC22000125,2022-01-13 17:15:00.0000000,Male,White,29,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,31155449711,FC22000126,2022-01-13 18:30:00.0000000,Male,Black,23,Obese,Short,Dark Brown,Not of Hispanic Origin,,0,NULL,,0
,31172272365,FC22000130,2022-01-13 18:42:00.0000000,Male,Black,29,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,31164550311,FC22000128,2022-01-13 20:15:00.0000000,Male,White,NULL,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,31298495464,FC22000187,2022-01-13 20:54:00.0000000,Female,Black,24,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,31298498993,FC22000187,2022-01-13 20:54:00.0000000,Male,Black,25,Medium,Braided,Light Brown,Hispanic Origin,,0,MA,,0
,31178024349,FC22000131,2022-01-13 22:30:00.0000000,Male,Black,40,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,31198353708,FC22000140,2022-01-14 00:00:00.0000000,Male,Black,24,NULL,NULL,NULL,Unknown,,0,NULL,,0
,31190951487,FC22000134,2022-01-14 02:19:00.0000000,Male,Black,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,31191473528,FC22000135,2022-01-14 02:34:00.0000000,Male,White,18,Medium,NULL,Light,NULL,,0,MA,,1
,31199014739,FC22000144,2022-01-14 07:13:00.0000000,Male,Unknown,48,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
