recnum,person_id,fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,was_frisked
,49325913959,FC23002243,2023-05-02 00:02:00.0000000,Male,Unknown,33,NULL,NULL,NULL,Unknown,,0,NULL,,1
,49325916041,FC23002243,2023-05-02 00:02:00.0000000,Male,Unknown,17,NULL,NULL,NULL,Unknown,,0,NULL,,1
,49326847775,FC23002246,2023-04-30 10:37:00.0000000,Female,Black,24,NULL,NULL,NULL,Unknown,,0,MA,Instruction Permit,1
,49326847452,FC23002246,2023-04-30 10:37:00.0000000,Male,Black,23,Medium,Short,Dark,Not of Hispanic Origin,,0,MA,None,1
,49326848602,FC23002246,2023-04-30 10:37:00.0000000,Male,NULL,31,Medium,NULL,NULL,Hispanic Origin,,0,MA,,1
,49327530475,FC23002250,2023-05-01 22:00:00.0000000,Male,Black,55,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,49327540871,FC23002250,2023-05-01 22:00:00.0000000,Female,White,37,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,49332045348,FC23002260,2023-05-02 21:41:00.0000000,Male,White,48,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,49332034298,FC23002261,2023-05-02 21:20:00.0000000,Male,NULL,31,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,49332038694,FC23002261,2023-05-02 21:20:00.0000000,Female,White,31,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,50956028995,FC23002884,2023-06-06 23:00:00.0000000,Male,Black,29,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,50956149853,FC23002885,2023-06-06 22:45:00.0000000,Male,Black,50,Medium,NULL,Dark Brown,NULL,,0,MA,,0
,50956157280,FC23002886,2023-06-06 00:00:00.0000000,Female,Black,36,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,50956157822,FC23002886,2023-06-06 00:00:00.0000000,Male,Black,16,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,50956150624,FC23002886,2023-06-06 00:00:00.0000000,Male,NULL,18,Medium,Curly,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,50957506719,FC23002890,2023-06-07 03:13:00.0000000,Male,Black,30,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,50957509016,FC23002890,2023-06-07 03:13:00.0000000,Female,Black,30,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,50958472252,FC23002894,2023-06-07 07:10:00.0000000,Female,White,45,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,50959504693,FC23002898,2023-06-07 09:30:00.0000000,Male,White,37,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,50959524075,FC23002898,2023-06-07 09:30:00.0000000,Male,White,38,Thin,Curly,Light,Not of Hispanic Origin,,0,MA,,0
,50959516423,FC23002898,2023-06-07 09:30:00.0000000,Female,White,36,NULL,NULL,NULL,Unknown,,0,MA,,NULL
,50959865442,FC23002899,2023-06-06 18:32:00.0000000,Male,White,31,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,50960691396,FC23002902,2023-06-07 13:12:00.0000000,Male,Black,36,Medium,Braided,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,50960671131,FC23002902,2023-06-07 13:12:00.0000000,Male,Black,25,NULL,NULL,NULL,Unknown,,0,NULL,,0
,50960690049,FC23002903,2023-06-07 13:20:00.0000000,Male,White,54,Medium,NULL,Light,NULL,,0,MA,,0
,49332248366,FC23002264,2023-05-02 19:30:00.0000000,Male,Black,27,Thin,Braided,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,49337005782,FC23002275,2023-05-03 14:33:00.0000000,Male,White,25,Thin,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,49337009396,FC23002275,2023-05-03 14:33:00.0000000,Male,Black,26,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,49337008251,FC23002275,2023-05-03 14:33:00.0000000,Male,Black,32,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,49337006550,FC23002275,2023-05-03 14:33:00.0000000,Male,Black,25,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,49337013552,FC23002275,2023-05-03 14:33:00.0000000,Male,Black,33,Heavy,Short,Dark,Not of Hispanic Origin,,0,MA,Class D,0
,49337937767,FC23002278,2023-05-03 17:00:00.0000000,Male,White,15,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,49338017718,FC23002280,2023-05-03 18:15:00.0000000,Male,Black,23,Thin,Curly,NULL,Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,49338842973,FC23002282,2023-05-03 20:26:00.0000000,Male,White,22,NULL,NULL,NULL,Hispanic Origin,,0,NY,Class D,0
,49346220999,FC23002291,2023-05-04 17:50:00.0000000,Male,White,44,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,49346356806,FC23002292,2023-05-04 00:00:00.0000000,Male,Black,39,Medium,NULL,Black,Not of Hispanic Origin,,0,MA,,1
,49346415689,FC23002293,2023-05-04 19:27:00.0000000,Male,White,28,Medium,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,49346412951,FC23002293,2023-05-04 19:27:00.0000000,Male,Black,23,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,49346781104,FC23002297,2023-05-04 21:26:00.0000000,Male,White,19,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,50965023415,FC23002909,2023-06-07 00:00:00.0000000,Male,Black,34,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,50969691375,FC23002916,2023-06-08 11:55:00.0000000,Male,Unknown,29,NULL,NULL,NULL,Unknown,,0,NJ,Class D,0
,50975110007,FC23002930,2023-06-09 02:35:00.0000000,Male,White,24,Medium,Afro,Medium Brown,NULL,,0,MA,,1
,50980599559,FC23002936,2023-06-09 18:00:00.0000000,Male,Black,18,Thin,Afro,Medium Brown,Not of Hispanic Origin,,0,NULL,,1
,50980596131,FC23002936,2023-06-09 18:00:00.0000000,Male,Black,24,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,50981510001,FC23002939,2023-06-09 21:45:00.0000000,Male,Unknown,29,NULL,NULL,NULL,Unknown,,0,NJ,Class D,0
,50987127506,FC23002950,2023-06-10 11:47:00.0000000,Male,Black,22,Thin,Afro,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,50987128358,FC23002950,2023-06-10 11:47:00.0000000,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,50992379871,FC23002960,2023-06-11 14:13:00.0000000,Male,White,30,Medium,Short,Light,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,50993447222,FC23002964,2023-06-11 16:00:00.0000000,Male,Unknown,24,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,50993437761,FC23002964,2023-06-11 16:00:00.0000000,Male,Unknown,26,NULL,NULL,NULL,NULL,,0,NULL,,1
,50994131393,FC23002967,2023-06-11 21:54:00.0000000,Male,Unknown,21,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,50994155529,FC23002970,2023-06-11 17:00:00.0000000,Male,White,48,Heavy,Wavy,Light,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,50994156295,FC23002970,2023-06-11 17:00:00.0000000,Male,White,48,NULL,NULL,NULL,Unknown,,0,MA,,0
,50995088142,FC23002976,2023-06-12 00:31:00.0000000,Male,Black,23,NULL,NULL,NULL,Unknown,,0,MA,Class D,1
,50995360180,FC23002978,2023-06-12 00:59:00.0000000,Male,Black,30,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,50995372678,FC23002979,2023-06-12 01:53:00.0000000,Male,Asian,40,Thin,Short,Dark Brown,NULL,,0,MA,,1
,50995811111,FC23002983,2023-06-12 00:00:00.0000000,Male,White,23,Thin,NULL,NULL,Hispanic Origin,,0,MA,Class D,NULL
,50995811165,FC23002983,2023-06-12 00:00:00.0000000,Male,Unknown,19,NULL,NULL,NULL,NULL,,0,MA,Class D,NULL
,50995811165,FC23002983,2023-06-12 00:00:00.0000000,Male,Unknown,19,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,50995811166,FC23002983,2023-06-12 00:00:00.0000000,Male,Unknown,18,NULL,NULL,NULL,NULL,,0,MA,Class D,NULL
,50995811145,FC23002983,2023-06-12 00:00:00.0000000,Male,Black,18,Medium,Short,NULL,Unknown,,0,MA,,NULL
,50999218205,FC23002988,2023-06-12 16:30:00.0000000,Male,Black,37,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,50999218205,FC23002988,2023-06-12 16:30:00.0000000,Male,Black,37,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,51000890752,FC23002991,2023-06-12 21:51:00.0000000,Male,Black,41,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,51001870085,FC23002993,2023-06-13 01:02:00.0000000,Male,White,38,Heavy,Bald or Balding,Light,Hispanic Origin,,0,MA,,0
,51001847273,FC23002993,2023-06-13 01:02:00.0000000,Male,Black,27,Medium,Bald or Balding,Dark,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,51001864700,FC23002993,2023-06-13 01:02:00.0000000,Male,Black,44,NULL,NULL,NULL,Unknown,,0,MA,,0
,51001858596,FC23002993,2023-06-13 01:02:00.0000000,Male,Unknown,41,NULL,NULL,NULL,NULL,,0,MA,,0
,51006591748,FC23003002,2023-06-13 12:45:00.0000000,Male,White,37,Medium,Bald or Balding,Fair,Not of Hispanic Origin,,0,MA,Class D,0
,51008146257,FC23003007,2023-06-13 16:30:00.0000000,Male,White,20,Thin,Braided,Light,Not of Hispanic Origin,,0,NULL,,0
,51008148962,FC23003007,2023-06-13 16:30:00.0000000,Male,Black,21,Thin,Curly,Medium Brown,Hispanic Origin,,0,MA,Class D,0
,51011794269,FC23003025,2023-06-14 00:30:00.0000000,Male,Black,27,Unknown,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,51011794546,FC23003025,2023-06-14 00:30:00.0000000,Male,Black,24,Stocky,Short,Medium Brown,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,51011876320,FC23003027,2023-06-14 02:15:00.0000000,Male,Black,22,Thin,NULL,Dark,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,51011878550,FC23003027,2023-06-14 02:15:00.0000000,Male,Black,22,NULL,NULL,NULL,NULL,,0,MA,,1
,51011877590,FC23003027,2023-06-14 02:15:00.0000000,Male,Black,25,NULL,NULL,NULL,NULL,,0,NULL,,1
,51014614886,FC23003032,2023-06-14 10:44:00.0000000,Male,Black,31,Thin,Unkempt,Medium Brown,NULL,,0,MA,ID Only - Never had Personal Driver License,0
,51014610517,FC23003032,2023-06-14 10:44:00.0000000,Male,Black,38,Thin,Short,Dark Brown,Not of Hispanic Origin,,0,MA,Class D,1
,51015170961,FC23003033,2023-06-14 11:50:00.0000000,Male,Black,34,Stocky,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,51018710645,FC23003037,2023-06-14 19:43:00.0000000,Male,Black,16,Thin,Braided,Dark,Not of Hispanic Origin,,0,MA,,1
,51018709956,FC23003037,2023-06-14 19:43:00.0000000,Male,Black,15,NULL,NULL,NULL,NULL,,0,NULL,,1
,51018710945,FC23003037,2023-06-14 19:43:00.0000000,Male,Other,13,NULL,NULL,NULL,NULL,,0,NULL,,1
,51018710466,FC23003037,2023-06-14 19:43:00.0000000,Male,White,15,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,51019594032,FC23003041,2023-06-15 01:00:00.0000000,Male,Black,15,Thin,Curly,Light Brown,Not of Hispanic Origin,,0,MA,,1
,51019600856,FC23003041,2023-06-15 01:00:00.0000000,Male,Unknown,16,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,51019591863,FC23003041,2023-06-15 01:00:00.0000000,Female,Black,36,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,51024132208,FC23003045,2023-06-15 13:39:00.0000000,Male,White,23,NULL,NULL,NULL,Unknown,,0,NY,Class D,0
,51026744453,FC23003049,2023-06-15 20:15:00.0000000,Male,Black,14,Thin,Short,Medium Brown,NULL,,0,MA,,1
,51026751980,FC23003049,2023-06-15 20:15:00.0000000,Male,NULL,16,NULL,NULL,NULL,NULL,,0,NULL,,0
,51026742358,FC23003049,2023-06-15 20:15:00.0000000,Male,Black,15,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,51026739547,FC23003049,2023-06-15 20:15:00.0000000,Male,Black,17,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,51027366658,FC23003052,2023-06-14 23:36:00.0000000,Male,Black,20,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,51027370315,FC23003052,2023-06-14 23:36:00.0000000,Male,White,23,Thin,Straight,Medium,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,51027419539,FC23003054,2023-06-15 20:59:00.0000000,Male,White,24,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,51027444805,FC23003054,2023-06-15 20:59:00.0000000,Male,White,26,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,None,0
,51027384880,FC23003054,2023-06-15 20:59:00.0000000,Male,White,47,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,None,0
,51027706277,FC23003056,2023-06-14 19:31:00.0000000,Male,Black,18,Medium,Braided,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,51027638175,FC23003056,2023-06-14 19:31:00.0000000,Male,White,17,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,51027701215,FC23003056,2023-06-14 19:31:00.0000000,Male,Black,17,Thin,Afro,Light Brown,Unknown,,0,MA,,0
,51028153483,FC23003058,2023-06-15 23:45:00.0000000,Male,Black,35,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,51028610924,FC23003062,2023-06-16 03:10:00.0000000,Male,White,24,Heavy,Short,Light,Hispanic Origin,,0,MA,Class D,1
,51028640865,FC23003063,2023-06-16 00:30:00.0000000,Male,White,22,Medium,NULL,Medium Brown,Hispanic Origin,,0,MA,CDL Class A,0
,51028641614,FC23003063,2023-06-16 00:30:00.0000000,Male,NULL,22,NULL,NULL,NULL,NULL,,0,NULL,,0
,51035168216,FC23003067,2023-06-16 12:30:00.0000000,Male,Black,33,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,51036868651,FC23003068,2023-06-16 16:10:00.0000000,Male,White,61,NULL,NULL,NULL,Unknown,,0,NULL,,0
,51038058731,FC23003073,2023-06-16 20:24:00.0000000,Male,Black,42,Heavy,Short,Dark Brown,Not of Hispanic Origin,,0,MA,,1
,51038350815,FC23003076,2023-06-16 20:36:00.0000000,Male,White,54,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,51038330723,FC23003076,2023-06-16 20:36:00.0000000,Female,White,47,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,51038333160,FC23003076,2023-06-16 20:36:00.0000000,Male,White,41,NULL,Short,Light,Unknown,,0,MA,Class D,1
,51039593237,FC23003081,2023-06-17 01:20:00.0000000,Male,White,53,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,51039893865,FC23003082,2023-06-17 00:00:00.0000000,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,51039889847,FC23003082,2023-06-17 00:00:00.0000000,Male,Black,36,Muscular,Corn Rows,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,47719665191,FC23001595,2023-03-26 02:35:00.0000000,Male,White,27,Thin,NULL,NULL,Hispanic Origin,,0,MA,,0
,47719661593,FC23001595,2023-03-26 02:35:00.0000000,Male,Black,26,Thin,Wavy,Dark,Not of Hispanic Origin,,0,MA,,0
,47719667296,FC23001595,2023-03-26 02:35:00.0000000,Male,White,22,Medium,NULL,Medium Brown,Hispanic Origin,,0,MA,CDL Class A,0
,47719659336,FC23001595,2023-03-26 02:35:00.0000000,Male,White,25,Medium,Short,Medium,Hispanic Origin,,0,MA,Class D,0
,47743892061,FC23001600,2023-03-27 01:10:00.0000000,Male,Black,43,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,47818666427,FC23001603,2023-03-27 04:45:00.0000000,Male,White,20,NULL,NULL,NULL,Unknown,,0,NULL,,0
,47825593414,FC23001606,2023-03-27 11:00:00.0000000,Male,Black,45,Medium,Short,Dark,Not of Hispanic Origin,,0,MA,,1
,47826125027,FC23001608,2023-03-27 13:00:00.0000000,Male,White,19,Thin,Short,Light Brown,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,47826109256,FC23001608,2023-03-27 13:00:00.0000000,Male,Black,18,NULL,NULL,NULL,Unknown,,0,MA,"ID - Had a License, now has ID",0
,47829546305,FC23001616,2023-03-27 18:10:00.0000000,Male,White,34,Medium,NULL,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,1
,47829637219,FC23001619,2023-03-27 19:54:00.0000000,Male,Black,31,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,47842300850,FC23001622,2023-03-28 02:03:00.0000000,Male,Black,29,Small,Braided,Dark Brown,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,47938731566,FC23001624,2023-03-28 12:36:00.0000000,Female,Black,45,Medium,Straight,Dark,Not of Hispanic Origin,,0,MA,Class D,0
,47944191287,FC23001634,2023-03-28 00:00:00.0000000,Male,Black,33,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,51045870785,FC23003086,2023-06-16 10:01:00.0000000,Male,White,38,Thin,Short,Light,Not of Hispanic Origin,,0,MA,,1
,51047207939,FC23003090,2023-06-17 00:39:00.0000000,Male,Black,39,Medium,Bald or Balding,Dark,Not of Hispanic Origin,,0,MA,Class D,1
,51070806263,FC23003092,2023-06-18 02:00:00.0000000,Male,White,35,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,None,0
,51070806263,FC23003092,2023-06-18 02:00:00.0000000,Male,White,35,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,None,NULL
,51052777351,FC23003093,2023-06-18 11:08:00.0000000,Male,Black,28,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,51054022793,FC23003096,2023-06-18 00:00:00.0000000,Female,Black,32,NULL,NULL,NULL,NULL,,0,NULL,,0
,51054033511,FC23003096,2023-06-18 00:00:00.0000000,Male,Black,18,NULL,NULL,NULL,Unknown,,0,NULL,,0
,51054023538,FC23003096,2023-06-18 00:00:00.0000000,Male,Black,19,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,51060175978,FC23003104,2023-06-19 15:00:00.0000000,Male,Black,19,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,51060435735,FC23003104,2023-06-19 15:00:00.0000000,Male,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,51060211927,FC23003104,2023-06-19 15:00:00.0000000,Male,Black,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,51059492009,FC23003106,2023-06-19 12:46:00.0000000,Male,White,25,Thin,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,51059805145,FC23003108,2023-06-19 11:00:00.0000000,Male,Black,33,Medium,Short,Medium,Not of Hispanic Origin,,0,MA,Class D,1
,51061015360,FC23003115,2023-06-19 20:10:00.0000000,Male,Black,32,Medium,NULL,Dark Brown,Not of Hispanic Origin,,0,MA,,0
,51061209669,FC23003116,2023-06-19 17:31:00.0000000,Female,Unknown,26,NULL,NULL,NULL,Unknown,,0,MA,,NULL
,47944190098,FC23001634,2023-03-28 00:00:00.0000000,Male,Unknown,54,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,47944519213,FC23001639,2023-03-28 22:20:00.0000000,Male,Black,24,Average,NULL,Brown,Not of Hispanic Origin,,0,MA,Class D,0
,47945206432,FC23001640,2023-03-28 19:09:00.0000000,Male,White,32,NULL,NULL,NULL,Unknown,,0,MA,Class D,1
,47945055771,FC23001640,2023-03-28 19:09:00.0000000,Male,White,24,Medium,Curly,Light,Hispanic Origin,,0,MA,,1
,47944986442,FC23001642,2023-03-28 22:44:00.0000000,Female,Black,33,NULL,NULL,NULL,Unknown,,0,NULL,,1
,47944986501,FC23001642,2023-03-28 22:44:00.0000000,Male,White,44,Medium,Short,Medium,NULL,,0,MA,,1
,48047646388,FC23001645,2023-03-29 01:47:00.0000000,Male,White,38,Medium,NULL,NULL,Hispanic Origin,,0,MA,,1
,48048340797,FC23001646,2023-03-28 19:27:00.0000000,Male,Black,15,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,48048340041,FC23001646,2023-03-28 19:27:00.0000000,Male,White,25,Thin,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,48051363769,FC23001648,2023-03-29 13:06:00.0000000,Male,White,21,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
