recnum,person_id,fc_num,contact_date,sex,race,age,build,hair_style,skin_tone,ethnicity,otherclothing,deceased,license_state,license_type,was_frisked
,62137462226,FC25000056,2025-01-03 11:15:00.0000000,Male,Black,51,Medium,NULL,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,62137704654,FC25000057,2025-01-03 11:16:00.0000000,Male,Black,49,NULL,NULL,NULL,Not of Hispanic Origin,,0,NY,,0
,62124330024,FC25000044,2025-01-03 11:45:00.0000000,Female,White,45,Medium,Straight,Light,Not of Hispanic Origin,,0,MA,,0
,62126171599,FC25000045,2025-01-03 13:20:00.0000000,Male,Black,23,Thin,Braided,Medium Brown,NULL,,0,MA,,0
,62126170833,FC25000045,2025-01-03 13:20:00.0000000,Male,Black,28,Thin,Braided,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,62127506720,FC25000046,2025-01-03 17:00:00.0000000,Male,NULL,34,Medium,NULL,Medium Brown,Not of Hispanic Origin,,0,MA,,0
,62128594997,FC25000047,2025-01-03 18:30:00.0000000,Male,Black,41,Medium,NULL,NULL,Hispanic Origin,,0,MA,Personal Driver License,1
,62129799267,FC25000049,2025-01-03 19:35:00.0000000,Male,Black,27,Thin,Dreadlocks,Light Brown,Not of Hispanic Origin,,0,MA,,0
,62129801871,FC25000049,2025-01-03 19:35:00.0000000,Male,Black,23,Thin,Dreadlocks,NULL,NULL,,0,MA,,0
,62129177538,FC25000048,2025-01-03 19:40:00.0000000,Male,Black,30,Medium,Short,Light,Hispanic Origin,,0,MA,Class D,0
,62129928698,FC25000050,2025-01-03 22:14:00.0000000,Male,Black,23,Medium,Short,Dark,NULL,,0,MA,,0
,62129935368,FC25000050,2025-01-03 22:14:00.0000000,Male,Black,23,Thin,Short,Medium,Not of Hispanic Origin,,0,MA,,0
,62130051219,FC25000052,2025-01-03 22:41:00.0000000,Male,Black,29,NULL,NULL,NULL,Unknown,,0,MA,Class D,1
,62130051030,FC25000052,2025-01-03 22:41:00.0000000,Male,Black,26,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,62129969400,FC25000051,2025-01-03 23:25:00.0000000,Male,Black,19,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,62135848603,FC25000054,2025-01-04 09:15:00.0000000,Male,White,45,Medium,Short,Light,NULL,,0,MA,,1
,62135599206,FC25000053,2025-01-04 09:30:00.0000000,Male,White,28,Thin,Wavy,Light,Hispanic Origin,,0,MA,Class D,0
,62152755987,FC25000069,2025-01-04 11:20:00.0000000,Male,Black,36,Medium,Curly,NULL,Unknown,,0,MA,,0
,62136934170,FC25000055,2025-01-04 14:13:00.0000000,Male,Black,23,Thin,Curly,OTHER,Not of Hispanic Origin,,0,MA,Class D,1
,62136934646,FC25000055,2025-01-04 14:13:00.0000000,Male,Black,24,Thin,Afro,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,62136935369,FC25000055,2025-01-04 14:13:00.0000000,Female,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,62150322613,FC25000065,2025-01-04 15:00:00.0000000,Male,Black,28,NULL,NULL,NULL,NULL,,0,NULL,,1
,62141271797,FC25000058,2025-01-04 17:56:00.0000000,Male,White,29,Stocky,NULL,NULL,Hispanic Origin,,0,MA,Other: Suspended Lic,0
,62141318469,FC25000058,2025-01-04 17:56:00.0000000,Female,White,24,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,62142363985,FC25000059,2025-01-04 19:47:00.0000000,Female,Black,51,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,62142419902,FC25000059,2025-01-04 19:47:00.0000000,Female,Black,21,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62144536673,FC25000060,2025-01-04 22:11:00.0000000,Male,White,36,Thin,Short,Medium,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,62144536108,FC25000060,2025-01-04 22:11:00.0000000,Male,Asian,36,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",1
,62147829587,FC25000064,2025-01-05 00:31:00.0000000,Male,NULL,26,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,62147779515,FC25000064,2025-01-05 00:31:00.0000000,Male,Black,20,Thin,NULL,Light Brown,Unknown,,0,MA,Class D,1
,62147779330,FC25000064,2025-01-05 00:31:00.0000000,Male,Black,44,Thin,Dreadlocks,Medium Brown,Unknown,,0,MA,Class D,1
,62147777897,FC25000064,2025-01-05 00:31:00.0000000,Male,Black,34,Thin,Wavy,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,62145212788,FC25000061,2025-01-05 01:00:00.0000000,Male,Black,23,Thin,Afro,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,62152175807,FC25000067,2025-01-05 01:18:00.0000000,Male,White,40,Medium,Bald or Balding,NULL,Not of Hispanic Origin,,0,MA,,0
,62146634409,FC25000062,2025-01-05 02:30:00.0000000,Male,White,40,Medium,Bald or Balding,NULL,Not of Hispanic Origin,,0,MA,,0
,62147469450,FC25000063,2025-01-05 02:33:00.0000000,Male,Black,39,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62152483586,FC25000068,2025-01-05 09:47:00.0000000,Male,Black,46,Stocky,Short,Dark,Unknown,,0,MA,,0
,62154022569,FC25000072,2025-01-05 17:12:00.0000000,Male,White,26,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,62153853181,FC25000071,2025-01-05 17:51:00.0000000,Male,Black,34,Medium,Braided,Medium,NULL,,0,MA,Class D,1
,62154042992,FC25000073,2025-01-05 18:03:00.0000000,Male,Unknown,67,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,62154288718,FC25000074,2025-01-05 19:30:00.0000000,Male,Black,21,NULL,NULL,NULL,Unknown,,0,MA,ID Only - Never had Personal Driver License,1
,62154307573,FC25000075,2025-01-05 19:55:00.0000000,Male,Black,46,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,62155016099,FC25000076,2025-01-05 22:20:00.0000000,Female,Black,33,Thin,Straight,Medium,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,62155136631,FC25000077,2025-01-05 23:00:00.0000000,Male,NULL,22,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,62155147478,FC25000077,2025-01-05 23:00:00.0000000,Male,NULL,20,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,62166505632,FC25000078,2025-01-06 00:06:00.0000000,Male,White,25,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62168196694,FC25000080,2025-01-06 01:40:00.0000000,Male,Unknown,22,NULL,NULL,NULL,Hispanic Origin,,0,MA,,0
,62177030744,FC25000082,2025-01-06 13:55:00.0000000,Male,Black,17,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,1
,62177035453,FC25000082,2025-01-06 13:55:00.0000000,Male,Black,17,NULL,NULL,NULL,NULL,,0,NULL,,1
,62177042815,FC25000082,2025-01-06 13:55:00.0000000,Male,Black,17,NULL,NULL,NULL,NULL,,0,NULL,,1
,62177048224,FC25000082,2025-01-06 13:55:00.0000000,Male,Black,17,NULL,NULL,NULL,NULL,,0,NULL,,1
,62177142232,FC25000082,2025-01-06 13:55:00.0000000,Male,Black,17,NULL,NULL,NULL,NULL,,0,NULL,,1
,62177254074,FC25000083,2025-01-06 14:00:00.0000000,Male,White,18,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,62176789006,FC25000081,2025-01-06 14:00:00.0000000,Male,White,18,NULL,NULL,NULL,Unknown,,0,NULL,,0
,62176842277,FC25000081,2025-01-06 14:00:00.0000000,Male,Black,17,NULL,NULL,NULL,Unknown,,0,NULL,,0
,62177366570,FC25000084,2025-01-06 14:30:00.0000000,Male,White,42,Thin,Bald or Balding,Medium,Not of Hispanic Origin,,0,MA,Class D,0
,64714136349,FC25003311,2025-01-06 16:45:00.0000000,Female,Black,45,Medium,Curly,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,64714136349,FC25003311,2025-01-06 16:45:00.0000000,Female,Black,45,Medium,Curly,NULL,Not of Hispanic Origin,,0,MA,Class D,NULL
,62179151862,FC25000085,2025-01-06 18:05:00.0000000,Unknown,Unknown,21,NULL,NULL,NULL,Unknown,,0,MA,,0
,62186102658,FC25000092,2025-01-06 19:07:00.0000000,Female,White,30,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,62180463567,FC25000087,2025-01-06 21:13:00.0000000,Male,Black,30,Heavy,Corn Rows,Dark,Not of Hispanic Origin,,0,MA,Class D,0
,62180519178,FC25000087,2025-01-06 21:13:00.0000000,Male,Black,21,Thin,Bald or Balding,Medium Brown,NULL,,0,MA,,0
,62190238860,FC25000102,2025-01-07 00:00:00.0000000,Male,Unknown,26,NULL,NULL,NULL,NULL,,0,MA,Class D,1
,62190255464,FC25000102,2025-01-07 00:00:00.0000000,Male,White,27,Thin,Afro,Light,Unknown,,0,MA,,1
,62181360655,FC25000088,2025-01-07 01:40:00.0000000,Male,White,28,Thin,Curly,NULL,Unknown,,0,MA,,1
,62185668592,FC25000091,2025-01-07 07:56:00.0000000,Female,Unknown,38,Obese,NULL,NULL,Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,1
,62185676879,FC25000091,2025-01-07 07:56:00.0000000,Female,Unknown,NULL,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,62185580091,FC25000090,2025-01-07 08:30:00.0000000,Male,White,24,Medium,NULL,Medium,Hispanic Origin,,0,MA,None,0
,62188351435,FC25000099,2025-01-07 09:00:00.0000000,Male,Black,29,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62188334273,FC25000097,2025-01-07 09:00:00.0000000,Male,Unknown,29,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,62188369936,FC25000099,2025-01-07 09:00:00.0000000,Male,Black,35,Medium,Short,Light Brown,Hispanic Origin,,0,MA,Class D,0
,62188336005,FC25000097,2025-01-07 09:00:00.0000000,Male,Black,35,Medium,Unkempt,Light,Not of Hispanic Origin,,0,MA,Class D,0
,62188385884,FC25000099,2025-01-07 09:00:00.0000000,Male,Asian,41,Thin,Bald or Balding,Medium Brown,Unknown,,0,MA,ID Only - Never had Personal Driver License,0
,62188342333,FC25000097,2025-01-07 09:00:00.0000000,Male,White,38,Medium,Wavy,Light,Not of Hispanic Origin,,0,MA,Class D,0
,62186206884,FC25000093,2025-01-07 10:00:00.0000000,Male,White,40,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62187616594,FC25000096,2025-01-07 11:10:00.0000000,Male,Unknown,46,NULL,NULL,NULL,Unknown,,0,NULL,,NULL
,62187616099,FC25000096,2025-01-07 11:10:00.0000000,Male,White,29,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,62187615722,FC25000096,2025-01-07 11:10:00.0000000,Male,White,46,NULL,NULL,NULL,NULL,,0,ME,,0
,62187615041,FC25000096,2025-01-07 11:10:00.0000000,Male,White,46,NULL,NULL,NULL,Not of Hispanic Origin,,0,ME,,0
,62186568911,FC25000094,2025-01-07 11:30:00.0000000,Female,White,36,Heavy,Straight,Light,NULL,,0,MA,,0
,62187572104,FC25000095,2025-01-07 13:35:00.0000000,Male,Black,55,Medium,Braided,Dark,Not of Hispanic Origin,,0,MA,,0
,62188318206,FC25000098,2025-01-07 15:00:00.0000000,Male,White,60,Thin,Wavy,Medium,Hispanic Origin,,0,MA,,0
,62191214239,FC25000105,2025-01-07 17:30:00.0000000,Male,White,17,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,62191210551,FC25000105,2025-01-07 17:30:00.0000000,Male,White,17,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,62202226384,FC25000117,2025-01-07 17:35:00.0000000,Male,White,25,Thin,Curly,Light Brown,Hispanic Origin,,0,MA,,0
,62202228307,FC25000117,2025-01-07 17:35:00.0000000,Male,Black,24,NULL,NULL,NULL,NULL,,0,NULL,,0
,62189982449,FC25000101,2025-01-07 18:28:00.0000000,Male,Black,24,Medium,Dreadlocks,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,62189992804,FC25000101,2025-01-07 18:28:00.0000000,Male,Black,29,NULL,NULL,NULL,Unknown,,0,MA,ID Only - Never had Personal Driver License,1
,62189967961,FC25000101,2025-01-07 18:28:00.0000000,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,1
,62190760295,FC25000100,2025-01-07 19:00:00.0000000,Male,White,33,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,1
,62191129781,FC25000104,2025-01-07 22:21:00.0000000,Male,White,33,NULL,NULL,NULL,Unknown,,0,NULL,,0
,62191136014,FC25000104,2025-01-07 22:21:00.0000000,Male,White,54,Medium,Short,Light,Not of Hispanic Origin,,0,MA,,0
,62191013867,FC25000103,2025-01-07 22:30:00.0000000,Female,Black,27,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,1
,62191016790,FC25000103,2025-01-07 22:30:00.0000000,Male,Black,33,Medium,Corn Rows,Dark Brown,Not of Hispanic Origin,,0,MA,,1
,62202251645,FC25000118,2025-01-07 23:17:00.0000000,Male,Black,27,Medium,Dreadlocks,NULL,Not of Hispanic Origin,,0,MA,,1
,62202256996,FC25000118,2025-01-07 23:17:00.0000000,Male,Black,20,Thin,Braided,Light Brown,Not of Hispanic Origin,,0,MA,Class D,0
,62202281349,FC25000118,2025-01-07 23:17:00.0000000,Female,Black,22,NULL,NULL,NULL,Unknown,,0,MA,Class D,NULL
,62202556232,FC25000120,2025-01-08 00:00:00.0000000,Male,Black,24,Medium,NULL,Medium Brown,Unknown,,0,MA,Class D,0
,62202511937,FC25000119,2025-01-08 00:00:00.0000000,Male,Black,35,Heavy,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62202959557,FC25000122,2025-01-08 00:00:00.0000000,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,68092511519,FC26000119,2025-01-08 00:49:00.0000000,Male,Unknown,37,NULL,NULL,NULL,Unknown,,0,MA,ID Only - Never had Personal Driver License,0
,62198437126,FC25000112,2025-01-08 01:30:00.0000000,Male,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,62193000530,FC25000106,2025-01-08 01:31:00.0000000,Male,White,38,Medium,Short,NULL,Not of Hispanic Origin,,0,MA,,1
,62195271211,FC25000109,2025-01-08 01:38:00.0000000,Male,Black,21,Heavy,Curly,Dark,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,62195272619,FC25000109,2025-01-08 01:38:00.0000000,Male,White,29,Medium,Bald or Balding,Light,Not of Hispanic Origin,,0,MA,"ID - Had a License, now has ID",0
,62195273242,FC25000109,2025-01-08 01:38:00.0000000,Male,Black,30,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62195274208,FC25000109,2025-01-08 01:38:00.0000000,Male,Black,29,Heavy,Short,Medium Brown,Not of Hispanic Origin,,0,MA,ID Only - Never had Personal Driver License,0
,62195276733,FC25000109,2025-01-08 01:38:00.0000000,Female,White,35,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62195277382,FC25000109,2025-01-08 01:38:00.0000000,Male,White,25,Heavy,Wavy,Light,Not of Hispanic Origin,,0,MA,,0
,62195278861,FC25000109,2025-01-08 01:38:00.0000000,Male,Black,NULL,NULL,NULL,NULL,NULL,,0,NULL,,0
,62195283096,FC25000109,2025-01-08 01:38:00.0000000,Male,White,19,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,0
,62195286370,FC25000109,2025-01-08 01:38:00.0000000,Male,Unknown,29,NULL,NULL,NULL,Unknown,,0,NULL,,0
,62195287308,FC25000109,2025-01-08 01:38:00.0000000,Male,White,39,NULL,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,62193784704,FC25000108,2025-01-08 03:27:00.0000000,Male,Black,29,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,Class D,0
,62195374188,FC25000110,2025-01-08 06:26:00.0000000,Male,Black,53,NULL,NULL,NULL,Hispanic Origin,,0,MA,Class D,0
,62198139461,FC25000111,2025-01-08 10:33:00.0000000,Male,Black,31,Muscular,Wavy,Medium,Unknown,,0,MA,Class D,0
,62198140689,FC25000111,2025-01-08 10:33:00.0000000,Male,Black,34,NULL,NULL,NULL,Unknown,,0,NULL,,0
,62199022181,FC25000115,2025-01-08 11:35:00.0000000,Male,Black,30,Medium,NULL,Medium,Hispanic Origin,,0,MA,,1
,62198954522,FC25000114,2025-01-08 13:28:00.0000000,Male,White,55,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62198910039,FC25000113,2025-01-08 13:47:00.0000000,Male,Black,17,Thin,Short,Medium Brown,NULL,,0,MA,,0
,62198927995,FC25000113,2025-01-08 13:47:00.0000000,Male,Black,24,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62198932090,FC25000113,2025-01-08 13:47:00.0000000,Female,Black,22,NULL,NULL,NULL,Not of Hispanic Origin,,0,NULL,,0
,62198935166,FC25000113,2025-01-08 13:47:00.0000000,Male,Black,23,Medium,NULL,NULL,Not of Hispanic Origin,,0,MA,,0
,62198940338,FC25000113,2025-01-08 13:47:00.0000000,Male,Black,24,Thin,Braided,NULL,Unknown,,0,MA,ID Only - Never had Personal Driver License,0
,62198943588,FC25000113,2025-01-08 13:47:00.0000000,Female,Black,21,NULL,NULL,NULL,Unknown,,0,NULL,,0
,62199127244,FC25000116,2025-01-08 14:30:00.0000000,Male,Black,35,Thin,Short,Brown,Not of Hispanic Origin,,0,MA,Class D,0
,62203053221,FC25000126,2025-01-08 18:06:00.0000000,Male,Black,24,Thin,Dreadlocks,Dark Brown,Not of Hispanic Origin,,0,MA,Class D,0
,62203053951,FC25000126,2025-01-08 18:06:00.0000000,Female,Black,30,Thin,Pony Tail,Medium Brown,Not of Hispanic Origin,,0,MA,Class D,0
,62202962119,FC25000123,2025-01-08 20:18:00.0000000,Female,Black,33,Thin,Curly,Light Brown,Not of Hispanic Origin,,0,MA,,0
,62203038832,FC25000125,2025-01-08 21:10:00.0000000,Male,Black,20,Thin,NULL,Medium Brown,Hispanic Origin,,0,MA,Class D,0
,62202941957,FC25000121,2025-01-08 22:43:00.0000000,Male,Black,25,NULL,NULL,NULL,NULL,,0,NULL,,0
,62202954089,FC25000121,2025-01-08 22:43:00.0000000,Male,Black,32,NULL,NULL,NULL,NULL,,0,NULL,,0
,62214412198,FC25000137,2025-01-09 00:00:00.0000000,Male,Black,67,Medium,Bald or Balding,Medium Brown,Not of Hispanic Origin,,0,MA,,1
,62214416318,FC25000137,2025-01-09 00:00:00.0000000,Female,Black,56,Thin,NULL,NULL,Not of Hispanic Origin,,0,MA,,NULL
,62207332317,FC25000129,2025-01-09 01:37:00.0000000,Female,White,37,Thin,Straight,Light,Not of Hispanic Origin,,0,MA,Class D,0
,62207331847,FC25000129,2025-01-09 01:37:00.0000000,Male,White,19,NULL,NULL,NULL,Hispanic Origin,,0,NULL,,1
,62207331250,FC25000129,2025-01-09 01:37:00.0000000,Male,Black,NULL,NULL,NULL,NULL,NULL,,0,NH,,0
,62207324338,FC25000129,2025-01-09 01:37:00.0000000,Male,Black,34,NULL,NULL,NULL,Unknown,,0,MA,Class D,0
,62207319450,FC25000129,2025-01-09 01:37:00.0000000,Male,Black,19,Heavy,Short,Medium,NULL,,0,MA,,0
